event.event_id,Restaurant Id,Restaurant Name,restaurant.photos_url,event.title,event.start_date,event.end_date
337480.0,18595782,The Pallet,https://www.zomato.com/bangalore/the-pallet-whitefield/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Friday Night,2019-04-12,2019-04-13
337480.0,18595782,The Pallet,https://www.zomato.com/bangalore/the-pallet-whitefield/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Friday Night,2019-04-12,2019-04-13
337480.0,18595782,The Pallet,https://www.zomato.com/bangalore/the-pallet-whitefield/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Friday Night,2019-04-12,2019-04-13
337480.0,18595782,The Pallet,https://www.zomato.com/bangalore/the-pallet-whitefield/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Friday Night,2019-04-12,2019-04-13
337300.0,18537585,The Reservoire,https://www.zomato.com/bangalore/the-reservoire-koramangala-5th-block/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Saturday Night,2019-04-13,2019-04-14
337300.0,18537585,The Reservoire,https://www.zomato.com/bangalore/the-reservoire-koramangala-5th-block/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Saturday Night,2019-04-13,2019-04-14
337300.0,18537585,The Reservoire,https://www.zomato.com/bangalore/the-reservoire-koramangala-5th-block/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Saturday Night,2019-04-13,2019-04-14
337300.0,18537585,The Reservoire,https://www.zomato.com/bangalore/the-reservoire-koramangala-5th-block/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Saturday Night,2019-04-13,2019-04-14
337023.0,56618,AB's - Absolute Barbecues,https://www.zomato.com/bangalore/abs-absolute-barbecues-marathahalli/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Sunday Night ,2019-04-14,2019-04-15
336281.0,18874059,The Pump House,https://www.zomato.com/bangalore/the-pump-house-1-jp-nagar-bangalore/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Ink-A-Laugh Presents Bearly Funny,2019-04-11,2019-04-11
336279.0,18709627,Simon Says Brew Works,https://www.zomato.com/bangalore/simon-says-brew-works-koramangala-5th-block-bangalore/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,"Stand Up Comedy @ Coffee Culture, Bandra On Every Thursday !",2019-04-18,2019-04-18
336279.0,18709627,Simon Says Brew Works,https://www.zomato.com/bangalore/simon-says-brew-works-koramangala-5th-block-bangalore/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,"Stand Up Comedy @ Coffee Culture, Bandra On Every Thursday !",2019-04-18,2019-04-18
336279.0,18709627,Simon Says Brew Works,https://www.zomato.com/bangalore/simon-says-brew-works-koramangala-5th-block-bangalore/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,"Stand Up Comedy @ Coffee Culture, Bandra On Every Thursday !",2019-04-18,2019-04-18
336279.0,18709627,Simon Says Brew Works,https://www.zomato.com/bangalore/simon-says-brew-works-koramangala-5th-block-bangalore/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,"Stand Up Comedy @ Coffee Culture, Bandra On Every Thursday !",2019-04-18,2019-04-18
336279.0,18709627,Simon Says Brew Works,https://www.zomato.com/bangalore/simon-says-brew-works-koramangala-5th-block-bangalore/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,"Stand Up Comedy @ Coffee Culture, Bandra On Every Thursday !",2019-04-18,2019-04-18
336279.0,18709627,Simon Says Brew Works,https://www.zomato.com/bangalore/simon-says-brew-works-koramangala-5th-block-bangalore/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,"Stand Up Comedy @ Coffee Culture, Bandra On Every Thursday !",2019-04-18,2019-04-18
336279.0,18709627,Simon Says Brew Works,https://www.zomato.com/bangalore/simon-says-brew-works-koramangala-5th-block-bangalore/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,"Stand Up Comedy @ Coffee Culture, Bandra On Every Thursday !",2019-04-18,2019-04-18
332812.0,18642512,Stories,https://www.zomato.com/bangalore/stories-rajajinagar-bangalore/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Live 20/20 Match Screenings,2019-03-29,2019-05-23
233993.0,18715982,Flechazo,https://www.zomato.com/pune/flechazo-wakad/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Corporate Buffet Lunch at 199/-* (Monday to Friday) ,2019-01-09,2019-05-31
292701.0,18562250,Cafe Co2 Resto Lounge,https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Friday Bollywood Night ,2019-02-01,2019-04-30
292145.0,6508166,Flying Duck Co.,https://www.zomato.com/pune/flying-duck-co-baner/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Thursday Retro Night ,2019-02-07,2019-04-30
292145.0,6508166,Flying Duck Co.,https://www.zomato.com/pune/flying-duck-co-baner/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Thursday Retro Night ,2019-02-07,2019-04-30
314235.0,18586395,Onesta,https://www.zomato.com/pune/onesta-kalyani-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Saturday Live Band Night ,2019-02-14,2019-06-30
310422.0,18732937,Darshan,https://www.zomato.com/pune/darshan-baner/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Sunday Karaoke Night ,2019-02-15,2019-04-30
309090.0,18784250,Universal Barbeque,https://www.zomato.com/pune/universal-barbeque-hinjawadi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Wednesday Angel's Night ,2019-02-20,2019-04-30
310712.0,18545152,AB's - Absolute Barbecues,https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Grandmama's Burger Shake & Fries Combo,2019-02-09,2019-04-20
310712.0,18545152,AB's - Absolute Barbecues,https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Grandmama's Burger Shake & Fries Combo,2019-02-09,2019-04-20
328877.0,18417624,The Sassy Spoon,https://www.zomato.com/pune/the-sassy-spoon-koregaon-park/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,IPL Hours at Grandmama's Cafe,2019-03-25,2019-05-19
328877.0,18417624,The Sassy Spoon,https://www.zomato.com/pune/the-sassy-spoon-koregaon-park/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,IPL Hours at Grandmama's Cafe,2019-03-25,2019-05-19
277195.0,18621437,The FML Lounge,https://www.zomato.com/pune/the-fml-lounge-hinjawadi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Sunday Brunch,2018-11-25,2019-12-29
277195.0,18621437,The FML Lounge,https://www.zomato.com/pune/the-fml-lounge-hinjawadi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Sunday Brunch,2018-11-25,2019-12-29
277195.0,18621437,The FML Lounge,https://www.zomato.com/pune/the-fml-lounge-hinjawadi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Sunday Brunch,2018-11-25,2019-12-29
277195.0,18621437,The FML Lounge,https://www.zomato.com/pune/the-fml-lounge-hinjawadi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Sunday Brunch,2018-11-25,2019-12-29
277195.0,18621437,The FML Lounge,https://www.zomato.com/pune/the-fml-lounge-hinjawadi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Sunday Brunch,2018-11-25,2019-12-29
277195.0,18621437,The FML Lounge,https://www.zomato.com/pune/the-fml-lounge-hinjawadi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Sunday Brunch,2018-11-25,2019-12-29
277195.0,18621437,The FML Lounge,https://www.zomato.com/pune/the-fml-lounge-hinjawadi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Sunday Brunch,2018-11-25,2019-12-29
277195.0,18621437,The FML Lounge,https://www.zomato.com/pune/the-fml-lounge-hinjawadi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Sunday Brunch,2018-11-25,2019-12-29
277195.0,18621437,The FML Lounge,https://www.zomato.com/pune/the-fml-lounge-hinjawadi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Sunday Brunch,2018-11-25,2019-12-29
277195.0,18621437,The FML Lounge,https://www.zomato.com/pune/the-fml-lounge-hinjawadi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Sunday Brunch,2018-11-25,2019-12-29
279297.0,18890430,The Barkhana,https://www.zomato.com/pune/the-barkhana-wakad/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Byg Spirited Labels,2018-11-29,2019-04-30
279297.0,18890430,The Barkhana,https://www.zomato.com/pune/the-barkhana-wakad/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Byg Spirited Labels,2018-11-29,2019-04-30
279336.0,18617201,Onesta,https://www.zomato.com/pune/onesta-hadapsar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Corporate Events,2018-11-29,2019-12-31
279336.0,18617201,Onesta,https://www.zomato.com/pune/onesta-hadapsar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Corporate Events,2018-11-29,2019-12-31
329360.0,18650304,Tatva,https://www.zomato.com/pune/tatva-wakad/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,MOODYMONDAYS,2019-03-22,2019-04-30
329396.0,18657534,Viman Nagar Social,https://www.zomato.com/vimannagarsocial/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,SUNDAYBRUNCH,2019-03-22,2019-04-30
329375.0,18536004,Culture - पुणे,https://www.zomato.com/pune/culture-fc-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,FABULOUSFRIDAY,2019-03-22,2019-04-30
329375.0,18536004,Culture - पुणे,https://www.zomato.com/pune/culture-fc-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,FABULOUSFRIDAY,2019-03-22,2019-04-30
329363.0,6508323,The Urban Foundry,https://www.zomato.com/pune/the-urban-foundry-baner/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,BIERRAOKE,2019-03-22,2019-04-30
329793.0,18678581,Hippie@Heart,https://www.zomato.com/pune/hippie@heart-deccan-gymkhana/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,SWAGGERSATURDAY,2019-03-23,2019-04-30
332383.0,90896,Bawarchi,https://www.zomato.com/hyderabad/bawarchi-nallakunta/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,STANDUPCOMEDY,2019-03-28,2019-04-30
335948.0,18550292,Flechazo,https://www.zomato.com/hyderabad/flechazo-madhapur/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Ladies & Models Night Ft. DJ Njay,2019-04-11,2019-04-12
335953.0,18312984,Sahib’s Barbeque by Ohri’s,https://www.zomato.com/hyderabad/sahib-s-barbeque-by-ohri-s-hitech-city/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Friday Night Ft. Kaleem & Basand,2019-04-12,2019-04-13
335954.0,18538735,Over The Moon Brew Company,https://www.zomato.com/hyderabad/over-the-moon-brew-company-gachibowli/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Saturday Night Ft. Kaleem & Basand,2019-04-13,2019-04-14
335989.0,18470497,84 Anjuna Shack,https://www.zomato.com/hyderabad/84-anjuna-shack-kondapur/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Unplugged Night Ft. Saher,2019-04-14,2019-04-15
328860.0,18582430,Lucky Restaurant,https://www.zomato.com/hyderabad/lucky-restaurant-nagole/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Cricket Season Specials at The Black Pearl Marathahalii,2019-03-20,2019-06-10
334204.0,18514668,Captain Cook,https://www.zomato.com/hyderabad/captain-cook-musheerabad/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Multiple Corporate Offers at the Black Pearl Marathahalli ,2019-04-02,2020-03-31
334204.0,18514668,Captain Cook,https://www.zomato.com/hyderabad/captain-cook-musheerabad/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Multiple Corporate Offers at the Black Pearl Marathahalli ,2019-04-02,2020-03-31
334206.0,18715296,Bakasura Restaurant,https://www.zomato.com/hyderabad/bakasura-restaurant-as-rao-nagar-secunderabad/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Early Bird & Late Bird Offers at Black Pearl ,2019-04-02,2020-03-31
334206.0,18715296,Bakasura Restaurant,https://www.zomato.com/hyderabad/bakasura-restaurant-as-rao-nagar-secunderabad/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Early Bird & Late Bird Offers at Black Pearl ,2019-04-02,2020-03-31
334210.0,18673497,Onesta,https://www.zomato.com/hyderabad/onesta-banjara-hills/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Cocktails and Mocktails offers at Black Pearl ,2019-04-02,2020-03-31
334210.0,18673497,Onesta,https://www.zomato.com/hyderabad/onesta-banjara-hills/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Cocktails and Mocktails offers at Black Pearl ,2019-04-02,2020-03-31
334210.0,18673497,Onesta,https://www.zomato.com/hyderabad/onesta-banjara-hills/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Cocktails and Mocktails offers at Black Pearl ,2019-04-02,2020-03-31
270216.0,95831,Green Bawarchi,https://www.zomato.com/hyderabad/green-bawarchi-dilsukhnagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,New Food Menu Launch at Big Pitcher,2018-11-01,2020-10-31
302811.0,18138652,Paradise,https://www.zomato.com/hyderabad/paradise-gachibowli/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Special Pirate Packages for Lunch ,2019-01-23,2019-04-30
319906.0,90903,Shah Ghouse Cafe & Restaurant,https://www.zomato.com/hyderabad/shah-ghouse-cafe-restaurant-tolichowki/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,WEEKLY OFFERS,2019-02-28,2019-12-31
327964.0,18807262,Broadway,https://www.zomato.com/hyderabad/broadway-jubilee-hills/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Circket  Fever ,2019-03-23,2019-05-12
336921.0,18774025,eat.fit,https://www.zomato.com/hyderabad/eat-fit-gachibowli/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Unlimited Alcohol Offers at The Black Pearl,2019-04-08,2020-03-31
336921.0,18774025,eat.fit,https://www.zomato.com/hyderabad/eat-fit-gachibowli/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Unlimited Alcohol Offers at The Black Pearl,2019-04-08,2020-03-31
336921.0,18774025,eat.fit,https://www.zomato.com/hyderabad/eat-fit-gachibowli/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Unlimited Alcohol Offers at The Black Pearl,2019-04-08,2020-03-31
336924.0,18965675,Chubby Cho,https://www.zomato.com/hyderabad/chubby-cho-jubilee-hills/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,"Every 11 pax get 1 free buffet, Every 20 pax get 2 free buffet",2019-04-08,2020-03-31
336924.0,18965675,Chubby Cho,https://www.zomato.com/hyderabad/chubby-cho-jubilee-hills/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,"Every 11 pax get 1 free buffet, Every 20 pax get 2 free buffet",2019-04-08,2020-03-31
336929.0,18607685,Farzi Cafe,https://www.zomato.com/hyderabad/farzi-cafe-jubilee-hills/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Early Bird Offer & Full Bottle Offer,2019-04-08,2020-03-31
336929.0,18607685,Farzi Cafe,https://www.zomato.com/hyderabad/farzi-cafe-jubilee-hills/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Early Bird Offer & Full Bottle Offer,2019-04-08,2020-03-31
336929.0,18607685,Farzi Cafe,https://www.zomato.com/hyderabad/farzi-cafe-jubilee-hills/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Early Bird Offer & Full Bottle Offer,2019-04-08,2020-03-31
336929.0,18607685,Farzi Cafe,https://www.zomato.com/hyderabad/farzi-cafe-jubilee-hills/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Early Bird Offer & Full Bottle Offer,2019-04-08,2020-03-31
336932.0,94402,4M Biryani House,https://www.zomato.com/hyderabad/4m-biryani-house-musheerabad/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Sunday Specials at The Black Pearl,2019-04-08,2020-03-31
251427.0,18595414,Coal Barbecues,https://www.zomato.com/chennai/coal-barbecues-t-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,The Desi Electrifier Night | Every Wednesday | Ft. DJ 303K | Bollywood Deep House,2019-04-10,2019-04-10
194302.0,18513783,Onesta,https://www.zomato.com/chennai/onesta-semmancheri/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Planning an office event? | Corporate Packages & Discounts,2019-04-11,2019-04-11
332104.0,70856,AB's - Absolute Barbecues,https://www.zomato.com/chennai/abs-absolute-barbecues-t-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Live T-20 Sports Screening | Beer Pitchers @ 500/-,2019-04-11,2019-04-11
262407.0,18423043,Dhaba Estd 1986 Delhi,https://www.zomato.com/chennai/dhaba-estd-1986-delhi-nungambakkam/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,BollyEDM Night | This Friday | Ft. DJ Ashwin | EDM and Bollywood Night,2019-04-12,2019-04-12
199069.0,67407,Copper Kitchen,https://www.zomato.com/chennai/copper-kitchen-porur/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Bollywood Night Ft. DJ SAM | Live Dhol Performance,2019-04-13,2019-04-13
206595.0,73279,Paradise,https://www.zomato.com/chennai/paradise-perungudi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Sunday Brunch,2019-04-14,2019-04-14
288350.0,71443,Palmshore,https://www.zomato.com/chennai/palmshore-ashok-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Sunday Rewind | Ft. DJ Sam,2019-04-14,2019-04-14
204342.0,18588039,Fromage,https://www.zomato.com/chennai/fromage-mrc-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Corporate Lunch | Buffet | Monday - Saturday | @ INR 599,2019-04-15,2019-04-15
264218.0,72497,Palmshore,https://www.zomato.com/chennai/palmshore-ramapuram/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Monday Madness | Ft. DJ Sam | Full Day Happy Hours,2019-04-15,2019-04-15
332261.0,70496,Sukkubhai Biriyani,https://www.zomato.com/chennai/sukkubhai-biriyani-alandur/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,IPL Live Screening at The Reservoire,2019-03-28,2019-05-12
309852.0,18665421,Blind Ch3mistry,https://www.zomato.com/chennai/blind-ch3mistry-besant-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Happy Corporate Hours: 15% off! ,2019-04-02,2019-05-07
317312.0,18666824,AB's - Absolute Barbecues,https://www.zomato.com/chennai/abs-absolute-barbecues-navallur/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Happy Hours @ Reservoire,2019-04-09,2019-05-26
337463.0,71405,Barbeque Nation,https://www.zomato.com/chennai/barbeque-nation-thuraipakkam/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,SUNDAY TIKI BRUNCH,2019-04-09,2019-06-09
297581.0,18619095,Palmshore,https://www.zomato.com/chennai/palmshore-egmore/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,LADIES NIGHT & BOLLYWOOD KARAOKE,2019-01-13,2019-07-28
328516.0,18540650,Guntur Gongura,https://www.zomato.com/chennai/guntur-gongura-sholinganallur/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,IPL OFFERS WITH LIVE SCREENING,2019-03-23,2019-05-12
330592.0,800894,Mubeen's,https://www.zomato.com/lucknow/mubeens-chowk/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,HAPPY HOURS 1+1 ON ALL LIQUORS FULL DAY,2019-03-25,2019-04-30
331692.0,800468,Tunday Kababi,https://www.zomato.com/lucknow/tunday-kababi-2-aminabad/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,WEDNESDAY LADIES NIGHT WITH DJ ARPITAA ,2019-03-27,2019-04-30
332016.0,18801082,Farzi Café,https://www.zomato.com/lucknow/farzi-café-1-gomti-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,SEASONAL FRUITS BREWED BEER,2019-03-27,2019-04-30
332016.0,18801082,Farzi Café,https://www.zomato.com/lucknow/farzi-café-1-gomti-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,SEASONAL FRUITS BREWED BEER,2019-03-27,2019-04-30
